id	name	description	price
149	JBL Charge 5 64GB Silver 2023 - SKU 01	Portable Bluetooth speaker with waterproof design, punchy sound and power bank feature. Category: speaker. Brand: JBL. Color: Silver. Configuration: 64GB.	742.31
150	Sonos Roam 64GB Silver 2023 - SKU 01	Smart portable speaker with Wi-Fi, Bluetooth and room filling sound. Category: speaker. Brand: Sonos. Color: Silver. Configuration: 64GB.	779.50
151	Canon EOS R50 64GB Silver 2023 - SKU 01	Mirrorless camera for content creators, travel photography and sharp video recording. Category: camera. Brand: Canon. Color: Silver. Configuration: 64GB.	816.69
152	Sony Alpha ZV-E10 64GB Silver 2023 - SKU 01	Creator focused mirrorless camera with interchangeable lenses and strong video features. Category: camera. Brand: Sony. Color: Silver. Configuration: 64GB.	853.88
153	GoPro Hero 12 Black 64GB Silver 2023 - SKU 01	Rugged action camera for sports, travel, vlogging and stabilized video. Category: action camera. Brand: GoPro. Color: Silver. Configuration: 64GB.	890.07
154	DJI Osmo Action 4 64GB Silver 2023 - SKU 01	Durable action camera with strong low light video and stabilization. Category: action camera. Brand: DJI. Color: Silver. Configuration: 64GB.	927.26
155	Nintendo Switch OLED 64GB Silver 2023 - SKU 01	Portable and dockable game console with OLED screen and family friendly games. Category: game console. Brand: Nintendo. Color: Silver. Configuration: 64GB.	964.45
156	Sony PlayStation 5 Slim 64GB Silver 2023 - SKU 01	Home game console with fast storage, 4K gaming and immersive controller feedback. Category: game console. Brand: Sony. Color: Silver. Configuration: 64GB.	1001.64
157	Microsoft Xbox Series X 64GB Silver 2023 - SKU 01	Powerful home console for 4K gaming, streaming and Game Pass titles. Category: game console. Brand: Microsoft. Color: Silver. Configuration: 64GB.	1038.83
158	Logitech MX Master 3S 64GB Silver 2023 - SKU 01	Ergonomic wireless mouse for productivity, precision scrolling and multi device control. Category: mouse. Brand: Logitech. Color: Silver. Configuration: 64GB.	1075.02
159	Logitech MX Keys S 64GB Silver 2023 - SKU 01	Low profile wireless keyboard with quiet typing, backlight and multi device pairing. Category: keyboard. Brand: Logitech. Color: Silver. Configuration: 64GB.	1112.21
160	Razer DeathAdder V3 64GB Silver 2023 - SKU 01	Lightweight gaming mouse with fast sensor, ergonomic shape and precise tracking. Category: gaming mouse. Brand: Razer. Color: Silver. Configuration: 64GB.	1149.40
161	Corsair K70 RGB Pro 64GB Silver 2023 - SKU 01	Mechanical gaming keyboard with fast switches, RGB lighting and durable build. Category: gaming keyboard. Brand: Corsair. Color: Silver. Configuration: 64GB.	1186.59
162	LG OLED C3 55 Inch 64GB Silver 2023 - SKU 01	OLED smart TV with deep blacks, fast gaming response and cinematic picture quality. Category: television. Brand: LG. Color: Silver. Configuration: 64GB.	1223.78
163	Samsung QLED Q80C 65 Inch 64GB Silver 2023 - SKU 01	Bright QLED smart TV for sports, movies, gaming and everyday streaming. Category: television. Brand: Samsung. Color: Silver. Configuration: 64GB.	1260.97
164	Sony Bravia XR A80L 64GB Silver 2023 - SKU 01	Premium OLED TV with cinematic processing, rich contrast and smart streaming apps. Category: television. Brand: Sony. Color: Silver. Configuration: 64GB.	1297.16
165	Anker 737 Power Bank 64GB Silver 2023 - SKU 01	High capacity portable charger for laptops, phones, tablets and travel. Category: power bank. Brand: Anker. Color: Silver. Configuration: 64GB.	1334.35
166	Belkin BoostCharge Pro 64GB Silver 2023 - SKU 01	Fast wireless charging stand for phones, earbuds and everyday desk use. Category: charger. Brand: Belkin. Color: Silver. Configuration: 64GB.	1371.54
167	TP-Link Archer AX55 64GB Silver 2023 - SKU 01	Wi-Fi 6 router for faster home networking, streaming and online gaming. Category: router. Brand: TP-Link. Color: Silver. Configuration: 64GB.	1408.73
168	Netgear Nighthawk AX8 64GB Silver 2023 - SKU 01	High performance router with wide coverage and fast Wi-Fi 6 connectivity. Category: router. Brand: Netgear. Color: Silver. Configuration: 64GB.	1445.92
169	Eero 6 Plus Mesh Wi-Fi 64GB Silver 2023 - SKU 01	Mesh Wi-Fi system for whole home coverage and simple network management. Category: mesh router. Brand: Eero. Color: Silver. Configuration: 64GB.	1482.11
170	Kindle Paperwhite 64GB Silver 2023 - SKU 01	Water resistant e-reader with sharp display, warm light and long battery life. Category: e-reader. Brand: Kindle. Color: Silver. Configuration: 64GB.	1519.30
171	Garmin Forerunner 265 64GB Silver 2023 - SKU 01	Running smartwatch with AMOLED display, training metrics and health tracking. Category: smartwatch. Brand: Garmin. Color: Silver. Configuration: 64GB.	1556.49
172	Apple Watch Series 9 64GB Silver 2023 - SKU 01	Smartwatch with fitness tracking, notifications, health sensors and bright display. Category: smartwatch. Brand: Apple. Color: Silver. Configuration: 64GB.	1593.68
173	Samsung Galaxy Watch6 64GB Silver 2023 - SKU 01	Android smartwatch with health tracking, notifications and everyday fitness tools. Category: smartwatch. Brand: Samsung. Color: Silver. Configuration: 64GB.	1630.87
174	Fitbit Charge 6 64GB Silver 2023 - SKU 01	Slim fitness tracker with heart rate, sleep tracking and Google app support. Category: fitness tracker. Brand: Fitbit. Color: Silver. Configuration: 64GB.	1667.06
175	Dyson V15 Detect 64GB Silver 2023 - SKU 01	Cordless vacuum with strong suction, laser dust detection and smart cleaning modes. Category: vacuum. Brand: Dyson. Color: Silver. Configuration: 64GB.	1704.25
176	iRobot Roomba j7 64GB Silver 2023 - SKU 01	Robot vacuum with obstacle detection, smart mapping and automatic cleaning schedules. Category: robot vacuum. Brand: iRobot. Color: Silver. Configuration: 64GB.	1741.44
177	Shark Ninja Foodi DualZone 64GB Silver 2023 - SKU 01	Dual basket air fryer for fast meals, crisp texture and flexible cooking. Category: air fryer. Brand: Shark. Color: Silver. Configuration: 64GB.	1778.63
178	Instant Pot Duo Plus 64GB Silver 2023 - SKU 01	Multi cooker for pressure cooking, slow cooking, rice, soups and easy dinners. Category: pressure cooker. Brand: Instant Pot. Color: Silver. Configuration: 64GB.	1815.82
179	Nespresso Vertuo Next 64GB Silver 2023 - SKU 01	Capsule coffee machine for espresso, coffee and simple home brewing. Category: coffee maker. Brand: Nespresso. Color: Silver. Configuration: 64GB.	1852.01
180	Breville Barista Express 64GB Silver 2023 - SKU 01	Home espresso machine with grinder, steam wand and cafe style drinks. Category: espresso machine. Brand: Breville. Color: Silver. Configuration: 64GB.	1889.20
181	Apple iPhone 15 Pro 64GB Blue 2023 - SKU 01	A premium smartphone with advanced camera, fast processor, OLED display and all day battery. Category: smartphone. Brand: Apple. Color: Blue. Configuration: 64GB.	1926.39
182	Apple iPhone 14 64GB Blue 2023 - SKU 01	A reliable smartphone with sharp display, strong camera quality and smooth everyday performance. Category: smartphone. Brand: Apple. Color: Blue. Configuration: 64GB.	1963.58
183	Apple MacBook Air M3 64GB Blue 2023 - SKU 01	A lightweight laptop for work, school, travel, coding and creative productivity. Category: laptop. Brand: Apple. Color: Blue. Configuration: 64GB.	2000.77
184	Apple iPad Air 64GB Blue 2023 - SKU 01	A thin tablet for streaming, note taking, drawing and mobile productivity. Category: tablet. Brand: Apple. Color: Blue. Configuration: 64GB.	2037.96
185	Samsung Galaxy S24 Ultra 64GB Blue 2023 - SKU 01	A flagship Android phone with bright display, zoom camera and high performance chipset. Category: smartphone. Brand: Samsung. Color: Blue. Configuration: 64GB.	2074.15
186	Samsung Galaxy A55 64GB Blue 2023 - SKU 01	A mid range Android phone with AMOLED display, strong battery life and clean design. Category: smartphone. Brand: Samsung. Color: Blue. Configuration: 64GB.	2111.34
187	Samsung Galaxy Tab S9 64GB Blue 2023 - SKU 01	A premium Android tablet for media, drawing, multitasking and business use. Category: tablet. Brand: Samsung. Color: Blue. Configuration: 64GB.	2148.53
188	Google Pixel 8 Pro 64GB Blue 2023 - SKU 01	A camera focused Android phone with AI features and clean software experience. Category: smartphone. Brand: Google. Color: Blue. Configuration: 64GB.	2185.72
189	Google Pixel 7a 64GB Blue 2023 - SKU 01	A compact Android phone with excellent camera quality and reliable battery life. Category: smartphone. Brand: Google. Color: Blue. Configuration: 64GB.	2222.91
190	OnePlus 12 64GB Blue 2023 - SKU 01	A fast Android phone with smooth display, rapid charging and flagship performance. Category: smartphone. Brand: OnePlus. Color: Blue. Configuration: 64GB.	2259.10
191	Xiaomi Redmi Note 13 Pro 64GB Blue 2023 - SKU 01	A value smartphone with large display, high resolution camera and long battery life. Category: smartphone. Brand: Xiaomi. Color: Blue. Configuration: 64GB.	2296.29
192	Sony Xperia 1 V 64GB Blue 2023 - SKU 01	A creator focused phone with cinematic display, pro camera controls and rich audio. Category: smartphone. Brand: Sony. Color: Blue. Configuration: 64GB.	2333.48
193	Motorola Moto G Power 64GB Blue 2023 - SKU 01	An affordable phone with large battery, simple software and dependable performance. Category: smartphone. Brand: Motorola. Color: Blue. Configuration: 64GB.	2370.67
194	Nokia G50 64GB Blue 2023 - SKU 01	A durable smartphone with clean Android experience and reliable connectivity. Category: smartphone. Brand: Nokia. Color: Blue. Configuration: 64GB.	2407.86
195	Dell XPS 13 64GB Blue 2023 - SKU 01	A premium ultrabook with compact chassis, sharp screen and excellent keyboard. Category: laptop. Brand: Dell. Color: Blue. Configuration: 64GB.	44.05
196	Dell XPS 15 64GB Blue 2023 - SKU 01	A powerful laptop for creators, developers and professionals who need extra performance. Category: laptop. Brand: Dell. Color: Blue. Configuration: 64GB.	81.24
197	HP Spectre x360 64GB Blue 2023 - SKU 01	A convertible laptop with touchscreen, premium design and flexible productivity modes. Category: laptop. Brand: HP. Color: Blue. Configuration: 64GB.	118.43
198	HP Pavilion 15 64GB Blue 2023 - SKU 01	A practical laptop for office work, study, streaming and everyday home use. Category: laptop. Brand: HP. Color: Blue. Configuration: 64GB.	155.62
199	Lenovo ThinkPad X1 Carbon 64GB Blue 2023 - SKU 01	A business laptop with durable build, excellent keyboard and lightweight design. Category: laptop. Brand: Lenovo. Color: Blue. Configuration: 64GB.	192.81
200	Lenovo Yoga 7i 64GB Blue 2023 - SKU 01	A flexible 2 in 1 laptop with touchscreen, long battery life and portable design. Category: laptop. Brand: Lenovo. Color: Blue. Configuration: 64GB.	229.00
201	Asus ROG Zephyrus G14 64GB Blue 2023 - SKU 01	A compact gaming laptop with strong graphics, fast display and portable power. Category: gaming laptop. Brand: Asus. Color: Blue. Configuration: 64GB.	266.19
202	Acer Swift Go 14 64GB Blue 2023 - SKU 01	A slim laptop for students, remote workers and productivity on the move. Category: laptop. Brand: Acer. Color: Blue. Configuration: 64GB.	303.38
203	Microsoft Surface Pro 9 64GB Blue 2023 - SKU 01	A detachable Windows device for tablet use, note taking and laptop workflows. Category: tablet laptop. Brand: Microsoft. Color: Blue. Configuration: 64GB.	340.57
204	Amazon Fire HD 10 64GB Blue 2023 - SKU 01	An affordable tablet for streaming, reading, browsing and family entertainment. Category: tablet. Brand: Amazon. Color: Blue. Configuration: 64GB.	377.76
205	Bose QuietComfort Ultra Headphones 64GB Blue 2023 - SKU 01	Noise cancelling wireless headphones with immersive audio and comfortable fit. Category: headphones. Brand: Bose. Color: Blue. Configuration: 64GB.	414.95
206	Sony WH-1000XM5 64GB Blue 2023 - SKU 01	Premium noise cancelling headphones with clear calls and long battery life. Category: headphones. Brand: Sony. Color: Blue. Configuration: 64GB.	451.14
207	Apple AirPods Pro 2 64GB Blue 2023 - SKU 01	Wireless earbuds with active noise cancellation, transparency mode and spatial audio. Category: earbuds. Brand: Apple. Color: Blue. Configuration: 64GB.	488.33
208	Samsung Galaxy Buds2 Pro 64GB Blue 2023 - SKU 01	Compact wireless earbuds with rich sound, ANC and comfortable daily wear. Category: earbuds. Brand: Samsung. Color: Blue. Configuration: 64GB.	525.52
209	JBL Charge 5 64GB Blue 2023 - SKU 01	Portable Bluetooth speaker with waterproof design, punchy sound and power bank feature. Category: speaker. Brand: JBL. Color: Blue. Configuration: 64GB.	562.71
210	Sonos Roam 64GB Blue 2023 - SKU 01	Smart portable speaker with Wi-Fi, Bluetooth and room filling sound. Category: speaker. Brand: Sonos. Color: Blue. Configuration: 64GB.	599.90
211	Canon EOS R50 64GB Blue 2023 - SKU 01	Mirrorless camera for content creators, travel photography and sharp video recording. Category: camera. Brand: Canon. Color: Blue. Configuration: 64GB.	636.09
212	Sony Alpha ZV-E10 64GB Blue 2023 - SKU 01	Creator focused mirrorless camera with interchangeable lenses and strong video features. Category: camera. Brand: Sony. Color: Blue. Configuration: 64GB.	673.28
213	GoPro Hero 12 Black 64GB Blue 2023 - SKU 01	Rugged action camera for sports, travel, vlogging and stabilized video. Category: action camera. Brand: GoPro. Color: Blue. Configuration: 64GB.	710.47
214	DJI Osmo Action 4 64GB Blue 2023 - SKU 01	Durable action camera with strong low light video and stabilization. Category: action camera. Brand: DJI. Color: Blue. Configuration: 64GB.	747.66
215	Nintendo Switch OLED 64GB Blue 2023 - SKU 01	Portable and dockable game console with OLED screen and family friendly games. Category: game console. Brand: Nintendo. Color: Blue. Configuration: 64GB.	784.85
216	Sony PlayStation 5 Slim 64GB Blue 2023 - SKU 01	Home game console with fast storage, 4K gaming and immersive controller feedback. Category: game console. Brand: Sony. Color: Blue. Configuration: 64GB.	821.04
217	Microsoft Xbox Series X 64GB Blue 2023 - SKU 01	Powerful home console for 4K gaming, streaming and Game Pass titles. Category: game console. Brand: Microsoft. Color: Blue. Configuration: 64GB.	858.23
218	Logitech MX Master 3S 64GB Blue 2023 - SKU 01	Ergonomic wireless mouse for productivity, precision scrolling and multi device control. Category: mouse. Brand: Logitech. Color: Blue. Configuration: 64GB.	895.42
